name,street_address,zip_code,latitude,longitude
Adrian's Pizza,2562 Brandt School Road,15090,40.611273,-80.08887523
Al's Cafe,435 McMurray Road,15102,40.31257931,-80.06571866
Alexion's Bar,141 Hawthorne Avenue,15106,40.41549004,-80.06754569
Aetna Moon Cafe,2222 Ewing Road,15108,40.4833076,-80.19528749
Al's Fish & Chicken,1021 Duquesne Boulevard,15110,40.3836587,-79.86001019
Ace Axe Throwing,145 8th Avenue,15120,40.407083,-79.911311
AMC Theatres Waterfront 22 / MacGuffins Bar,300 Waterfront Drive,15120,40.4114653,-79.9129464
Ace Tavern,716 Broadway Avenue,15136,40.47281513,-80.07378264
Adolfo's Pizza Ranchini,1039 Hamil Road,15147,40.50240945,-79.81262497
Acclamation Brewing,555 Wildwood Avenue,15147,40.50222284,-79.83735346
Alfred's & Anna's Belvederes ,4016 Butler Street,15201,40.46895145,-79.96152012
Acacia,2108 Carson Street,15203,40.428305,-79.975827
Alexander's Italian Bistro,5104 Liberty  Avenue,15224,40.4584505082118,-79.9436807939226
Alex's Pit Stop II,522  Rosedale  Street,15221,40.4498684021998,-79.8866643931837
Alex's Corner Pizza Shop,4902 Cypress Street,15224,40.4585623269747,-79.9470893867997
Albert's Lounge,2856 Broadway  Avenue,15216,40.3976899705005,-80.0360471210497
Aladdin's Eatery #17,630 Washington Road,15228,40.3819025799619,-80.0443351258957
Aladdin's Eatery,5878 Forbes Ave,15217,40.437803189245,-79.9198864030776
Aladdin's Eatery,929 Freeport Road,15238,40.4879615404194,-79.8882083639864
Aladdin's Eatery,4885 MCKNIGHT RD,15237,40.52970478,-80.01015153
Aiello's Pizza,2112 Murray Avenue,15217,40.4332605414528,-79.9232450259338
Adzema Pharmacy / Lunch Counter,8105 Perry  Highway,15237,40.5546232082824,-80.0390268949249
Adrian's Pizza Express,7824 Perry Highway,15237,40.5513951482448,-80.0371946686658
Adrian's Pizza / Mazzotta Winery,4092 Gibsonia  Road,15044,40.6348651345522,-79.941042528317
Adrian's Pizza,605 Thompson Run Road,15237,40.5391881140391,-79.9908747008351
Admiral's Club,Pgh Intl Airport / AC-M,15231,40.499962,-80.276927
Adesso Cafe,441 1/2 Walnut Street,15143,40.5410582760879,-80.1819778275366
Acorn Club,7535 Roslyn St,15218,40.4199849794752,-79.8850916411312
Acorn ,5528 Walnut  Street,15232,40.4512998338747,-79.9325982791528
Abjuration Brewing Co @ The Parkway Theater,644 Broadway Avenue,15136,40.4720187496424,-80.0724190612337
Abby's Jamaican & American Fusion Cuisine ,2408 Reed Street,15219,40.4449789113893,-79.9715792491136
AMF Pittsburgh Bowl,5840 Buttermilk Hollow Road,15207,40.3642133197838,-79.908620398566
AMF Noble Manor Lanes Snack Shop,2440 Noblestown Rd,15205,40.4277821876132,-80.0583606530968
AMF Bowling City of Mt Lebanon Snack Bar #211,1601 Washington Road,15228,40.3538785380676,-80.049285630206
AMC CLASSIC Mount Lebanon 6 / MacGuffins Bar ,1500 WASHINGTON RD,15228,40.35687603,-80.0512874
American Croation Club of Duquesne,1111 W GRANT AVE,15110,40.369652,-79.856628
Alpine Hunting & Fishing Club,220 Alpine Road,15017,40.33627116,-80.14179602
Anchor Inn,2202 Freeport Road,15065,40.62831823,-79.71930525
